"Shiloh Temple Pentecostal Church","Food pantry.","","719 East 223rd Street","BRONX","NY","10466","(718) 882-8909","","Tue: 9:00 AM - 1:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Shiloh Temple Pentecostal Church","Soup kitchen.","","719 East 223rd Street","BRONX","NY","10466","(718) 882-8909","","Thu: 12:00 PM - 1:30 PM, Sun: 9:00 AM - 10:30 AM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Shorefront Jewish Community Council","Food pantry with kosher food. ","","128 Brighton Beach Avenue ","BROOKLYN","NY","11235","(718) 743-0575","","Mon - Thu: 9:00 AM - 5:00 PM, Fri : 9 AM - 2 PM","Call ahead.","Free.","Food Pantry, Kosher Diet","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Siloam Presbyterian Church Food Pantry Food Provider","Food pantry.","","270 Jefferson Avenue","BROOKLYN","NY","11216","(718) 789-7050","","Wed, Fri: 10:00 AM - 1:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Soc SVPD at St Catherine's","Food pantry.","","520 Linden Boulevard","BROOKLYN","NY","11203","(718) 282-7162","","Thu: 10:30 AM - 1:30 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Solid Rock Baptist Church","Food pantry. ","","120 Tompkins Avenue","BROOKLYN","NY","11206","(718) 384-8764","","Mon, Thu: 9:30 AM - 12:00 PM","Call ahead.","Call for information.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Solid Rock Seventh Day Adventist Church","Food pantry.","","5205 Rockaway Beach Boulevard","FAR ROCKAWAY","NY","11691","(718) 474-9306","","Wed: 10:00 AM - 11:00 AM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"South Brooklyn Seventh Day Adventist Church Community Service Program","Food pantry.","","42 Prospect Place","BROOKLYN","NY","11217","(718) 783-1662","","Sun: 11:00 AM - 2:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Southern Baptist Church","Soup kitchen.","","12 West 108th Street","NEW YORK","NY","10025","(212) 663-6549","","Wed: 12:00 PM - 1:30 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Albans Gospel Assembly Food Ministry","Soup kitchen. ","","200-25 Linden Boulevard ","SAINT ALBANS","NY","11412","(718) 341-1719","","Wed: 11:30 AM - 1:30 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Ann's Church of Morrisania","Food pantry.","","295 St. Ann's Avenue","BRONX","NY","10454","(718) 585-5632","","Wed, Fri: 10:30 AM - 2:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Ann's Church of Morrisania","Soup kitchen.","","295 St. Ann's Avenue","BRONX","NY","10454","(718) 585-5632","","Sun: 11:30 AM - 2:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Anthony's Baptist Church","Soup kitchen.","","425 Utica Avenue","BROOKLYN","NY","11213","(718) 778-3459","","Tue, Wed, Thu: 12:00 PM - 1:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Augustine's American Catholic Church","Food pantry.","","298 Schenectady Avenue","BROOKLYN","NY","11213","(718) 773-1338","","Fri: 12:00 PM - 3:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Augustine's Church","Food pantry.","","116 6th Avenue","BROOKLYN","NY","11217","(718) 783-3132","","Sat: 10:00 AM - 12:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Augustine's Food Pantry","Food pantry.","","1180 Fulton Avenue","BRONX","NY","10456","(718) 893-0072","","Mon: 9:30 AM - 1:30 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Benedict's Church","Food pantry.","","265 Decatur Street","BROOKLYN","NY","11233","(718) 778-8700","","Wed: 11:00 AM - 1:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Cecilia's Parish Services","Food pantry.","","125 East 105th Street","NEW YORK","NY","10029","(212) 348-0488","","Wed, Thu: 9:30 AM - 11:00 AM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Charles Borromeo Church","Food pantry.","","211 West 141st Street","NEW YORK","NY","10030","(212) 281-2100","","Sat: 8:30 AM - 10:00 AM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Edmund's Youth Programs","Food pantry.","","1905 Morris Avenue","BRONX","NY","10453","(718) 466-9370","","Thu: 12:00 PM - 2:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Edward's Food Pantry","Food pantry.","","6581 Hylan Boulevard","STATEN ISLAND","NY","10309","(718) 984-1625","","Mon, Wed, Sat: 10:00 AM - 1:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St John's Bread and Life Food Pantry","Soup kitchen.","","795 Lexington Avenue","BROOKLYN","NY","11206","(718) 574-0058","","Mon - Fri: 8:00 AM - 9:30 AM, 10:30 AM - 12:30 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St John's Bread and Life Food Pantry","Food pantry.","","795 Lexington Avenue","BROOKLYN","NY","11206","(718) 574-0058","","Mon - Thu: 9:00 AM - 10:30 AM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St John's Bread of Life","Food pantry.","","213 West 30th Street","NEW YORK","NY","10001","(212) 564-9070","","Wed: 12:15 PM - 2:30 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Joseph's Soup Kitchen","Soup kitchen.","","371 6th Avenue","NEW YORK","NY","10014","(212) 741-1274","","Sat: 1:30 PM - 3:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Luke's Baptist Church","Food pantry.","","133-28 232nd Street","SPRINGFIELD GARDENS","NY","11413","(718) 276-7066","","Wed: 12:00 PM - 1:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Luke's Senior Community Program","Food pantry.","","777 East 222nd Street","BRONX","NY","10467","(718) 882-3060","","Mon, Wed, Fri: 9:30 AM - 1:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Luke's Senior Community Program","Soup kitchen.","","777 East 222nd Street","BRONX","NY","10467","(718) 882-3060","","Mon - Fri: 10:30 AM - 1:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Margaret Mary Church","Food pantry.","","9-18 27th Avenue","ASTORIA","NY","11102","(718) 721-9020","","Tue, Wed, Thur: 11:00 AM - 12:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Mark the Evangelist Church","Food pantry. ","","65 West 138th Street","NEW YORK","NY","10037","(212) 281-4931","","Sat: 10:00 AM - 11:00 AM, 12:00 PM - 1:00 PM, except for the fifth Saturday of each month.","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Mark's African Methodist Episcopal The Voices of Hagar","Food pantry.","","95-18 Northern Boulevard","JACKSON HEIGHTS","NY","11372","(718) 205-0506","","Tue: 12:00 PM - 2:30 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Mark's Church of Christ","Soup kitchen.","","439 Ralph Avenue","BROOKLYN","NY","11233","(718) 467-3719","","Mon, Wed, and Fri: 12:00 PM - 1:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Mary Star of the Sea","Food pantry.","","19-20 New Haven Avenue","FAR ROCKAWAY","NY","11691","(718) 327-1133","","Tue, Fri: 1:00 PM - 2:30 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Mary's Episcopal Church Food Pantry","Food pantry.","","521 West 126th Street","NEW YORK","NY","10027","(212) 864-4013","","Mon: 4:30 PM - 6:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Matthew's Roman Catholic Church","Food pantry.","","1342 Lincoln Place","BROOKLYN","NY","11213","(718) 774-6747","","Tue (1st, 2nd, 3rd, 4th): 9:00 AM - 12:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Nicholas of Tolentine Church - Food Pantry","Food pantry.","","150-75 Goethals Avenue","JAMAICA","NY","11432","(718) 969-3226","","Thu: 9:00 AM - 12:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Paul Pentecostal Church","Food pantry.","","133 Thomas S Boyland Street","BROOKLYN","NY","11233","(917) 604-9644","","Sat: 11:00 AM - 1:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Paul's House, Inc","Food pantry.","","335 West 51st Street","NEW YORK","NY","10019","(212) 265-5433","","Tue: 10:00 AM - 11:30 AM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Paul's House, Inc","Soup kitchen.","","335 West 51st Street","NEW YORK","NY","10019","(212) 265-5433","","Mon, Wed, Fri: 8:00 AM - 9:00 AM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Paul's Lutheran Church","Food pantry.","","1891 Mcgraw Avenue","BRONX","NY","10462","(718) 822-4535","","Fri: 8:00 AM - 10:00 AM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Peter's Church Breakfast Program","Soup kitchen.","","619 Lexington Avenue","NEW YORK","NY","10022","(212) 935-2200","","Tue: 6:00 AM - 8:00 AM ","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Peter's Food Pantry","Food pantry.","","346 West 20th Street","NEW YORK","NY","10011","(212) 929-2390","","Wed, Fri: 10:00 AM - 12:00 PM; Sat: 11:00 AM - 11:30 AM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Philip's Christian Church","Food pantry.","","765 Lafayette Avenue","BROOKLYN","NY","11221","(718) 453-0691","","Thu: 12:30 PM - 2:30 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Raphael's Church Food Pantry","Food pantry.","","35-20 Greenpoint Avenue","LONG ISLAND CITY","NY","11101","(718) 729-8957","","Thu: 10:30 AM - 12:00 PM; Sat: 1:30 PM - 3:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Teresa of Avila Community Services","Food pantry.","","129-04 109th Avenue","SOUTH OZONE PARK","NY","11420","(718) 529-3587","","Mon, Thu: 9:00 AM -11:00 AM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"St Therese of Lisiuex Roman Catholic Church","Food pantry.","","4410 Avenue D","BROOKLYN","NY","11203","(718) 451-0683","","Tue: 10:30 AM - 12:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Stapleton United African Methodist Episcopal Church","Soup kitchen.","","49 Tompkins Avenue","STATEN ISLAND","NY","10304","(718) 273-2857","","Mon: 3:00 PM - 4:00 PM; Wed: 12:00 PM - 1:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Staten Island Seventh Day Adventist Church","Food pantry.","","80 Union Avenue","STATEN ISLAND","NY","10303","(718) 442-4806","","Sun: 10:00 AM - 1:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Steinway Child and Family Services","Food pantry.","","22-15 43rd Avenue","LONG ISLAND CITY","NY","11101","(718) 389-5100","","Fri: 10:00 AM - 1:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Sunset Park Emergency Food Program","Food pantry.","","443 39th Street","BROOKLYN","NY","11232","(718) 492-3585","","Tue: 10:00 AM - 1:00 PM; Wed and Thu: 11:00 AM - 1:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Tabernacle of Prayer","Food pantry.","","90-07 Merrick Boulevard","JAMAICA","NY","11432","(718) 657-4210","","Fri: 10:00 AM - 12:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Taurus Associates, Inc","Food pantry.","","220-01 Merrick Boulevard ","SPRINGFIELD GARDENS","NY","11413","(718) 526-2177","","Tue: 8:00 AM - 9:00 AM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Teen Challenge","Soup kitchen. ","","444 Clinton Avenue ","BROOKLYN","NY","11238","(718) 789-1414 x243","","Mon, Wed, Thu: 10:30 AM - 11:45 AM and 3:30 PM - 4:45 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Temple Shaaray Tefila","Soup kitchen.","","250 East 79th Street","NEW YORK","NY","10021","(212) 535-8008","","Wed: 12:00 PM - 1:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"The Church of Saint Mark","Food pantry.","","1417 Union Street","BROOKLYN","NY","11213","(718) 756-6607","","Mon: 5:00 PM - 8:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"The Church of the Village-Hope For Our Neighbors In Need","Food pantry.","","201 West 13th Street","NEW YORK","NY","10011","(212) 243-5470","","Tue: 1:00 PM - 2:30 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"The Community Food Pantry ","Food pantry with kosher food.","","1363 Ogden Avenue","BRONX","NY","10452","(718) 960-2262","","Tue: 10:00 AM - 12:00 PM; Thurs: 1:00 PM - 3:00 PM","Call ahead.","Free.","Food Pantry, Kosher Diet","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"The Other Place","Soup kitchen.","","264 West 87th Street","NEW YORK","NY","10024","(212) 779-7171","","Mon - Fri: 12:30 PM - 1:30 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"The Salvation Army Astoria Corps","Food pantry.","","45-18 Broadway","ASTORIA","NY","11103","(718) 721-9046","","Wed: 9:30 AM - 10:30 AM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"The Salvation Army Bedford Temple Corps","Food pantry.","","601 Lafayette Avenue","BROOKLYN","NY","11216","(718) 622-9020","","Wed: 8:30 AM - 10:00 AM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"The Salvation Army Bronx Citadel","Food pantry.","","425 East 159th Street","BRONX","NY","10451","(718) 665-8472","","Tue: 10:00 AM - 1:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"The Salvation Army Bronx Citadel","Soup kitchen.","","425 East 159th Street","BRONX","NY","10451","(718) 665-8472","","Mon, Wed, Fri: 1:00 PM - 2:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"The Salvation Army Bushwick Corps","Soup kitchen.","","1151 Bushwick Avenue","BROOKLYN","NY","11221","(718) 455-4102","","Mon, Tues, Thurs, Fri: 12:30 PM - 2:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"The Salvation Army Bushwick Corps","Food pantry.","","1151 Bushwick Avenue","BROOKLYN","NY","11221","(718) 455-4102","","Mon, Tue, Thu, Fri: 10:00 AM - 12:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"The Salvation Army Jamaica Citadel Corps","Soup kitchen.","","90-23 161st Street","JAMAICA","NY","11432","(718) 297-4860","","Mon - Wed: 12:00 PM - 1:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"The Salvation Army Jamaica Citadel Corps","Food pantry.","","90-23 161st Street","JAMAICA","NY","11432","(718) 297-4860","","Thu: 10:00 AM - 11:00 AM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"The Salvation Army Manhattan Citadel","Soup kitchen.","","175 East 125th Street","NEW YORK","NY","10035","(212) 860-3200","","Mon - Fri: 1:00 PM - 2:00 PM; Sun: 1:00 PM - 2:00 PM, 3:00 PM - 4:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"The Salvation Army Manhattan Citadel","Food pantry.","","175 East 125th Street","NEW YORK","NY","10035","(212) 860-3200","","Mon - Fri: 9:00 AM - 4:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"The Salvation Army New York Corps","Food pantry.","","132 West 14th Street","NEW YORK","NY","10011","(212) 337-7467","","Mon-Fri: 9:00 AM - 3:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"The Salvation Army New York Temple Corps","Food pantry.","","132 West 14th Street","NEW YORK","NY","10011","(212) 337-7467","","Mon - Fri: 9:30 AM - 11:00 AM; 1:30 PM - 3:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"The Salvation Army Stapleton Corps","Soup kitchen.","","15 Broad Street","STATEN ISLAND","NY","10304","(718) 448-8480","","Mon and Fri: 11:00 AM - 12:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"The Salvation Army Sunset Park Corps","Soup kitchen.","","520 50th Street","BROOKLYN","NY","11220","(718) 438-1771","","Mon - Fri: 12:00 PM - 1:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"The Salvation Army Sunset Park Corps","Food pantry.","","520 50th Street","BROOKLYN","NY","11220","(718) 438-1771","","Tue - Fri: 9:00 AM - 3:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"The Salvation Army Temple Corps","Soup kitchen.","","86-07 35th Avenue","JACKSON HEIGHTS","NY","11372","(718) 335-3693","","Tue: 12:00 PM - 1:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Thessalonia Baptist Church ","Food pantry.","","941 Rev James A Polite Avenue","BRONX","NY","10459","(718) 542-0828","","Tue: 10:30 AM - 11:30 AM","Call ahead.","Call for information.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Thorpe Family Residence","Food pantry.","","406 East 184th Street","BRONX","NY","10457","(718) 933-7312","","Wed: 8:30 AM - 9:30 AM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Thurston Memorial Outreach Ministries","Soup kitchen.","","1243 Bushwick Avenue","BROOKLYN","NY","11221","(718) 452-3646","","Fri: 5:00 PM - 7:30 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Thurston Memorial Outreach Ministries","Food pantry.","","1243 Bushwick Avenue","BROOKLYN","NY","11221","(718) 452-3646","","Fri: 5:00 PM - 7:30 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Tolentine Zeiser Community Life","Food pantry.","","2345 University Avenue","BRONX","NY","10468","(718) 220-2824","","Wed: 9:00 AM - 11:00 AM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Tolentine Zeiser Community Life Center","Food pantry.","","1261 Shakespeare Avenue","BRONX","NY","10452","(917) 549-8958","","Fri: 9:00 AM - 11:00 AM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Tomche Shabbos of Boro Park ","Food pantry. ","","6225 New Utrecht Avenue","BROOKLYN","NY","11219","(718) 259-5576","","Thu: 3:00 PM - 5:00 PM","Call ahead.","Free.","Food Pantry, Kosher Diet","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Transfiguration Church","Food pantry.","","263 Marcy Avenue","BROOKLYN","NY","11211","(718) 388-8773","","Mon - Thu: 9:00 AM - 2:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Transfiguration Lutheran Church","Food pantry.","","763 Prospect Avenue","BRONX","NY","10455","(718) 378-3588","","Mon: 3:00 PM - 5:00 PM ","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","Call for information.","Call for information.","",""
"Trinity Human Service Corporation","Food pantry.","","153A Johnson Avenue","BROOKLYN","NY","11206","(718) 388-3176","","Tue - Fri: 9:00 AM - 12:00 PM, 1:00 PM - 4:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Trinity Lutheran Church","Soup kitchen.","","309 St. Pauls Avenue","STATEN ISLAND","NY","10304","(718) 447-0526","","Sat: 12:00 PM - 1:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Trinity Lutheran Church","Food pantry.","","309 St. Pauls Avenue","STATEN ISLAND","NY","10304","(718) 447-0526","","Sat: 11:00 AM - 1:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Trinity's Services and Food for the Homeless, Inc","Soup kitchen.","","602 East 9th Street","NEW YORK","NY","10009","(212) 228-5254","","Mon - Fri: 11:00 AM - 12:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Trinity's Services and Food for the Homeless, Inc","Food pantry.","","602 East 9th Street","NEW YORK","NY","10009","(212) 228-5254","","Mon - Thur: 12:30 PM - 1:30 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Triumphant Full Gospel Assembly","Food pantry.","","889 Rutland Road","BROOKLYN","NY","11203","(718) 774-4696","","Thu: 4:00 PM - 6:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"True Gospel Tabernacle","Food pantry.","","1 West Tremont Avenue","BRONX","NY","10453","(718) 901-2786","","Thu: 11:00 AM - 12:30 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"True Holy Church of God in Christ Jesus","Food pantry.","","2336 Atlantic Avenue","BROOKLYN","NY","11233","(718) 385-0248","","Fri: 2:00 PM - 4:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Union Baptist Church","Food pantry.","","461 Decatur Street","BROOKLYN","NY","11233","(718) 452-7248","","Wed: 12:00 PM - 2:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Union Baptist Church","Soup kitchen.","","461 Decatur Street","BROOKLYN","NY","11233","(718) 452-7248","","Wed: 12:00 PM - 2:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"United Bronx Parents","Food pantry.","","966 Prospect Avenue","BRONX","NY","10455","(718) 991-7100","","Fri: 10:00 AM - 12:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"United Bronx Parents Food Provider I","Soup kitchen.","","1006 East 151st Street","BRONX","NY","10455","(718) 991-7100","","Mon-Fri: 2:30 PM - 4:00 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"United Community Baptist Church","Food pantry.","","545 Utica Avenue","BROOKLYN","NY","11236","(718) 467-7708","","Sat: 10:00 AM - 12:00PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"United Methodist Center in Far Rockaway","Soup kitchen.","","1032 Beach 19th Street","FAR ROCKAWAY","NY","11691","(718) 327-5071","","Mon - Fri: 11:00 AM - 12:00 PM, 7:00PM - 8:00PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"United Methodist Center in Far Rockaway","Food pantry.","","1032 Beach 19th Street","FAR ROCKAWAY","NY","11691","(718) 327-5071","","Tue, Thu: 9:00 AM - 10:00 AM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"United Methodist Church of Richmond Hill","Food pantry.","","114-12 107th Avenue","SOUTH RICHMOND HILL","NY","11419","(718) 843-4841","","Tue: 11:00 AM - 1:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"University Community Social Services, Inc","Soup kitchen.","","137 East 2nd Street","NEW YORK","NY","10009","(347) 850-2230","","Sat: 9:30 AM - 10:30 AM, 1:00 PM - 2:30 PM","Call ahead.","Free.","Soup Kitchen","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Upper Manhattan Mental Health Center Incorporated","Food pantry.","","1727 Amsterdam Avenue","NEW YORK","NY","10031","(212) 694-9200","","Tue, Wed, Thu: 2:00 PM - 4:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Urban Strategies Family Support Program","Food pantry.","","829 Saratoga Avenue","BROOKLYN","NY","11212","(718) 346-2539","","Tue: 8:00 AM - 10:00 AM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"VETS, Inc","Food pantry.","","111-16 173rd Street","JAMAICA","NY","11433","(718) 206-2376","","Fri: 10:00 AM - 12:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Vets Inc. Locust Manor Senior Residence ","Food pantry.","","170-06 Baisley Blvd","JAMAICA","NY","11433","(646) 261-1973","","Thu: 4:30 PM - 5:30 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
"Vineyard International Christian Ministries","Food pantry.","","1140 Teller Avenue","BRONX","NY","10456","(718) 538-9211","","Sat: 3:00 PM - 5:00 PM","Call ahead.","Free.","Food Pantry","","Eligibility restrictions may apply. Call for information.","","Call for information.","",""
